ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species	18100FL-21-03-113	18100FL-21-03-114	18100FL-21-03-115	18100FL-21-03-116	18100FL-21-03-117	18100FL-21-03-118	18100FL-21-03-119	18100FL-21-03-120	18100FL-21-03-121
54d0fa84dd7ce2386de54d788b318181	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_9	Genus__Prevotella_9	0	0	0	0	0	0	0	0.00212756427483651	0
55036e5231ecb7131eb323ee44071d15	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Genus__Chryseobacterium	0.000287279666755587	0	0	0	0	0	0	0	0
555937d37f7eb2aa266c40fe1f958a04	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UCG_005	Genus__UCG_005	0	0	0.000352159175947528	0	0	0	0	0	0
5573dffda97a2779c0192447d62ec6d3	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Genus__Brevundimonas	0	0	0.000110049742483603	0	0	0	0	0	0
558c12131ad8f91e6c61525783372403	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	uncultured_bacterium	0	0	0	0	0	0	0	0.000985398190450596	0
55f0f4eabecbc5f624715ad1af775c41	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Genus__Blautia	0	0	0	0	0	0	0	0.00143330645883723	0
561e95d388c9311279a6f8d1821fe9b3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Family_Rhodobacteraceae	Family_Rhodobacteraceae	0	0	0	0	0.000457783754399016	0	0	0	0
561f0126dd85d85076e27e0f20453c94	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Family_Ruminococcaceae	Family_Ruminococcaceae	0	0	0.000220099484967205	0	0	0	0	0	0
5680617f9a7630ed8ddc6f23facb0abf	Bacteria	Actinobacteriota	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	uncultured_Actinomycetales	0	0	0	0	0.000114445938599754	0	0	0	0
56b306868e8102cbf033bd31448b8bb2	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_hordei	0.000246239714361931	0	0	0	0.000228891877199508	0	0	0	0
56bcf6960e270f463f28a295bdb3a34a	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Family_XI	Family_Family_XI	Family_Family_XI	0	0	0	0	0	0	0.00023696682464455	0	0
56d566b1d48df01be7d83f95e9876987	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	Sulfurimonas_sp	0	0	0	0	0	0	0	0	8.11359026369168e-05
576c064a262986f679f5285615209e81	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Family_Paludibacteraceae	Family_Paludibacteraceae	0	0	0	0	0	0	0	8.95816536773269e-05	0
578d3040f8b65ba079f99e8144460861	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Family_Prevotellaceae	Family_Prevotellaceae	0	0	0	0	0	0	0	0.000223954134193317	0
57b1fbb8aed47d3bb1c969cc0567a7cb	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	uncultured_bacterium	0	0	0	0	0	0	0.00015079707022835	0	0
57ca06b2476d5220d45b3430aec9d5fe	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Empedobacter	Empedobacter_brevis	6.15599285904828e-05	0	0	0	0	0	0	0	0
580e9c35df736bb46122a176cfc0231a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Genus__Bacteroides	0	0	0	0	0	0	0.0003446790176648	0	0
589d73d23f1635cc00028af52896c293	Eukaryota	Apicomplexa	Conoidasida	Gregarinasina	Eugregarinorida	Gregarina	Gregarina_cloptoni	0	0	0.00121054716731963	0	0	0	0	0	0
59449e9cc401496406607bcd4ece6309	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Family_Anaerolineaceae	Family_Anaerolineaceae	0	0	0	0	0.000286114846499385	0	0	0	0
59af31bc75b5bdd5ccea8c573cd62f37	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Genus__Deinococcus	0	0	0	0	0	0	0	0	0.000108181203515889
59d1fa6613af3d6469b81bff718af65f	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Family_Erysipelotrichaceae	Family_Erysipelotrichaceae	0	0	0	0	0.000143057423249692	0	0	0	0
5a58417da2e75377dda4748fef552fbb	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Paenalcaligenes	Genus__Paenalcaligenes	0	0	0	0	0	0	0	0	5.40906017579446e-05
5af6e2230fa6bc102a4eead4390c420f	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Family_Arcobacteraceae	Family_Arcobacteraceae	0	0	0	0	0	0	0	0.000223954134193317	0
5b31a78bc01c39c8e37e837547d5bd18	Bacteria	Firmicutes	Clostridia	Clostridia_UCG_014	Clostridia_UCG_014	Clostridia_UCG_014	uncultured_bacterium	0	0	0	0	0	0	0.0003015941404567	0	0
5ba516746efbb3509a5a97009da438f2	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	Genus__Sporosarcina	0	0	0	0	5.7222969299877e-05	0	0	0	0
5be7b700192d772654196d42682b6301	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Calditerricola	Genus__Calditerricola	0	0	0	0	0	0	6.46273158121499e-05	0	0
5c0875098cb4126f841f16b8a9de00c7	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Genus__Chryseobacterium	0.000143639833377793	0	0	0	0	0	0	0	0
5c73bd5a24dfe264462e3d728989b6b7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Genus__Bradyrhizobium	0	0.00048466690165668	0	0	0	0	0	0	0
5cd952d4c33024a88e96abf51e398902	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_18	Genus__Clostridium_sensu_stricto_18	0	0	0	0	0.000486395239048954	0	0	0	0
5d6d090598e04135cacd60e8279c055c	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	uncultured_compost	0	0	4.4019896993441e-05	0	0	0	0	0	0
5d8062f36bcbe7cf1c3f5c167bb7ddf4	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Photobacterium	Genus__Photobacterium	0	0	0	0	0	0	0	6.71862402579952e-05	0
5df54e107aaf0d432d96457fc65562ef	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Macellibacteroides	Genus__Macellibacteroides	0	0	0	0	0	0	0	0.000156767893935322	0
5e2867e7006044ba1596a1b6efe613ea	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Nomurabacteria	Candidatus_Nomurabacteria	Candidatus_Nomurabacteria	Candidatus_Nomurabacteria	4.10399523936552e-05	0	0	0	0	0	0	0	0
5edc4fcf9b7e6e7a51ae7f2d60e6c344	Bacteria	Cyanobacteria	Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	0	0	0	0	0	0	0.0004739336492891	0	0.000324543610547667
5f9fca4484d768554a109bd3d2261f60	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Photobacterium	Genus__Photobacterium	8.20799047873104e-05	0	0	0	0	0	0	0	0
5fa13ffebf76144c7369758b65076bd0	Bacteria	Cyanobacteria	Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	0.0401781133933885	0.0412848078956644	0.0408504644099133	0.033007914316857	0.0326170925009299	0.0362199818758496	0.0411029728565274	0.037467526650542	0.0352400270453009
5fadbb3c0e94ef088db76f51a6c147cb	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	0	0	0.000528238763921292	0.000805649021373395	0	0	0.000753985351141749	0	0
5faf5379743ff4155a131c9edb89a465	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	Lysinibacillus_alkalisoli	0	0	0	0	0	0	0	0	0.000189317106152806
61952a91fbc0740abdc254d23970ced0	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_3	Genus__Clostridium_sensu_stricto_3	0	0	0	0	0.000400560785099139	0	0	0	0
61bfb638d98c59acaa62c3d2cf2e8686	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_coprosuis	0	0	0	0	0	0	0	0.000380722028128639	0
623d940e0d0bc9268c16af34c2d9937c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	F082	F082	Genus__F082	0	0	0	0	0	0	0	0.000156767893935322	0
62bdaa49cde3cc1bbe0bef0a7d6de3fe	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Blastocatella	bacterium_Ellin6075	0	0	0	7.1086678356476e-05	0	0	0	0	0
62d275761555ef5dc13a1e0c3b3effe3	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Family_Ruminococcaceae	Family_Ruminococcaceae	0	0	0	0	0	0	0	0.000559885335483293	0
62fece70a2ae411583fb36065077335c	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Genus__Chryseobacterium	0	0	0	0	0	0	0.0002154243860405	0	0
63367a9185012272e5879604161baf29	Bacteria	Firmicutes	Thermoanaerobacteria	Thermoanaerobacterales	Thermoanaerobacteraceae	Caldanaerobacter	Genus__Caldanaerobacter	0	0	0	7.1086678356476e-05	0	0	0	0	0
63695cb4108e00f96a288c629fe48bdd	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Photobacterium	Genus__Photobacterium	0	0	0	0	0	5.66379700951518e-05	0	0	0
63b2c8d9db4147b9c157c78e9ec8c1f3	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Genus__Deinococcus	6.15599285904828e-05	0	0	0	0	0	0	0	0
63d815057172ac345b2efe4384ab7e6b	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Genus__Limosilactobacillus	0	0	0	0	0	0.000141594925237879	0	0	0
643547e1414ab6ac1cb45df0d5ac4646	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Genus__Bdellovibrio	0	0	0	0	0	0	0	0.000111977067096659	0
64a3b3d9ab68c7f5ac5ee9120e4ade72	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Genus__Bacteroides	0	0	0	0	0	0	0.0001723395088324	0	0
64c1e7100f435b77e65fd2eb29e97958	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Family_Erysipelotrichaceae	Family_Erysipelotrichaceae	0	0	0	0	0	0.000424784775713638	0	0	0
64c41f13d8985a515682de1cd8ef7643	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Family_Arcobacteraceae	Family_Arcobacteraceae	0	0	0	0	0.000143057423249692	0	0	0	0
65182bdd585377e7d9ca04c05d2002ef	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Moritellaceae	Moritella	Genus__Moritella	0.00810539059774691	0.00885618611209024	0.00631685521855879	0.00966778825648074	0.00929873251123001	0.00747621205256004	0.00990952175786299	0.00980919107766729	0.00941176470588235
65465451e37f1fb3914acf64aca8a822	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter	Genus__Dyadobacter	0	0	0	0	0	0	0	0.000111977067096659	0
66092ca4a7b617dad94177e217aa80ea	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Peptostreptococcaceae	Intestinibacter	uncultured_bacterium	0	0	0	0	0	0	0	0.000246349547612649	0
66642d22cbf25f710e37a15ee8e7d1c7	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Genus__Limosilactobacillus	0.00199043769109228	0	0	0	0.00160224314039656	0.00181241504304486	0.00290822921154675	0.00212756427483651	0
67040fbca762c1c95c8aaccad9c8c703	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_5	Clostridium_algidicarnis	0	0	0	0	0	0	0	0.000335931201289976	0
672ac77cec9306c96ec79171ade41401	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	0	0	0.000176079587973764	0	0	0	0	0	0
673735ece2a71c8ebb5fcb015bbb7472	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_NK3B31_group	metagenome	0	0	0	0	0	0	0	0.000425512854967303	0
68a43750ebd6f42d74d4dff6e757a3f5	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	Genus__Hymenobacter	0	0	0	0	0	0	0	6.71862402579952e-05	0
692e890796f01f8618b90eb1b3caba06	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Genus__Acinetobacter	0	0.000396545646810011	0	0	0	0	0	0	0
694a230d12aac55e8366b267048290ab	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Family_Prevotellaceae	Family_Prevotellaceae	0	0	4.4019896993441e-05	0	0	0	0	0	0
69e0ddb9c53f1aa195d52643182104fd	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Photobacterium	Genus__Photobacterium	0	0	0	0	0	0.000707974626189397	0	0	0
6aff5c9f1ac914a168eb3b561b699208	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	Genus__Sporosarcina	0	0	0	0	0	0.000113275940190304	0	0	0
6b50df3bfd4fe885ede5be06fb57631f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_9	Genus__Prevotella_9	0.000410399523936552	0.000396545646810011	0.000770348197385218	0.000853040140277712	0.000228891877199508	0.000651336656094246	0	0.000895816536773269	0.000811359026369168
6bca717672ef1ccd246b8d7e8fba445b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Genus__Paracoccus	0.127470092134693	0.125616848783927	0.131377382576925	0.108099142220748	0.121799090154788	0.112624603534209	0.117384747953468	0.102033503538475	0.119053414469236
6bf3ba75be4942e9c874bb09619647b4	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter	Arcobacter_sp	0	0	0	7.1086678356476e-05	0	0	0	0	0
6c0e0846f96f458a3fcf7c886e5c7a41	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Genus__Deinococcus	0	0	0	7.1086678356476e-05	0	0	0	0	0
6c38da35de3a0640a339e7bb938d5e8e	Bacteria	Caldatribacteriota	Caldatribacteriia	Caldatribacteriales	Caldatribacteriaceae	Candidatus_Caldatribacterium	Atribacteria_bacterium	0	0.000528727529080014	0	0	0	0	0	0	0
6c40cf2073c517d729fddb35283cb0a7	Bacteria	Cyanobacteria	Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	Class_Cyanobacteriia	0.0747747932612398	0.0802344025378921	0.0689791785887221	0.0670110421307047	0.0700123029383995	0.0709956955142728	0.073718224903059	0.0746887037534713	0.0659905341446924
6c8e89198e2c142422465e0590ae0d08	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriales_Incertae_Sedis	Raoultibacter	uncultured_bacterium	0	0	0	0	0	0	0	0	0.000162271805273834
6c9d871c2cb3f03c623feb8d565f3f44	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_9	Genus__Prevotella_9	0	0	0	0	0	0	0	0.00201558720773985	0
6cc45ade336f870daf10904554822b22	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	UCG_004	Genus__UCG_004	0	0	0	0	0	0	0	0.000246349547612649	0
6d4c498de045bcf5f0e0471744a5ffbf	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Genus__Acinetobacter	0	0	0	0	0	0	0.00036622145626885	0	0
6d736f5b5b14ec9126fcef5644779896	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Family_Ruminococcaceae	Family_Ruminococcaceae	0	0	0	0	0	0	0	0.000179163307354654	0
6db252ce07fbc8af073c4e4afa1e02db	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_sp	0	0	0	0.000379128951234539	0	0.000594698685999094	0	0	0
6db69929a1dd0599c030476c11c21177	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Genus__Bacteroides	0	0	0.000462208918431131	0	0.00114445938599754	0	0	0	0.000865449628127113
6e084a6eba49d132b310c9416bfcd804	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Order_Bacteroidales	Order_Bacteroidales	Order_Bacteroidales	0	0	0	0	0	5.66379700951518e-05	0	0	0
6ed3a7d64777aa5b3e33465c5c9cdd63	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Genus__Lactobacillus	0	0	0	0.000165868916165111	0	0	0	0	0
6ef92a6508ffcb04ca002ad507f85157	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Hydrogenophilaceae	Tepidiphilus	uncultured_bacterium	8.20799047873104e-05	0	0	0	0	0	0	0	0
6f79383f7be3f9f1fe1b13e1d55c9902	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	Genus__Rhodococcus	0	0	0	0	0	0.000141594925237879	0	0	0
6fa03ec275da6420720275701498a8fd	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	0	0	0	0	0	0	0	4.47908268386634e-05	0
7012d50af5ae3d8c50f8e0187a4cea60	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Genus__Acinetobacter	0	0	0	0	0	0.000198232895333031	0	0	0
703814dee67300fcb36684d9251faae4	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	Genus__Sporosarcina	0	0	0	0	0.000257503361849446	0	0	0	0
70728f951ca24f0ea2c30662a10d7663	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Pseudarcobacter	uncultured_Arcobacter	0	0	0	0	0	0.000226551880380607	0	0	0
707d4de708b050bb3f7b433743e6947b	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Family_Enterobacteriaceae	Family_Enterobacteriaceae	0	0	0	0	0	0	0	0.000447908268386634	0
70a4a1bc3d7064a380b4bf9becd99cc0	Bacteria	Firmicutes	Bacilli	Bacillales	Order_Bacillales	Order_Bacillales	Order_Bacillales	0.000123119857180966	0	0	0	0	0	0	0	0
70b6fb830e327177f37db128a47f67a7	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Kurthia	Genus__Kurthia	0	0	0	0	0.000686675631598524	0	0	0	0
70bd361999d17b68cbac7c380c3f8baf	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Genus__Prevotella	0.000102599880984138	0	0.000176079587973764	0	0	0	0	0	0
70eb4b74114466e6ee88f888898304c9	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	Genus__Sporosarcina	0	0	0.000176079587973764	0	0	0	0	0	0
716ddde899a8dac676cec15b7a7d85b6	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Family_Clostridiaceae	Family_Clostridiaceae	0	0	0	4.73911189043173e-05	0	0	0	0	0
7197c0a5a610bbe4278c94dcd2d4722e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Genus__Paracoccus	0	0	0	0	0	0	0	0	0.000135226504394861
71ee1ee2473182f7914f7b0f61e95baa	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Family_XI	Keratinibaculum	Keratinibaculum_paraultunense	0	0	0	0	0.000286114846499385	0	0	0	0
7239b1ac39592ffcfc7aead3de8312e7	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Genus__Lactobacillus	0	0	0	0	0	0	0	0	0.000162271805273834
724e8e5629446dc0692358388f9420b9	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_7	Genus__Clostridium_sensu_stricto_7	0.00123119857180966	0.00189460697920338	0.000880397939868821	0.0020615136723378	0.00194558095619582	0.00133099229723607	0.0018095648427402	0.00210516886141718	0.00235294117647059
728049f8a9bbedf769ead3eafb131739	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	0	0	0	0	5.7222969299877e-05	0	0	0	0
72b66518603e3702c4d1f295a2dae097	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas	Genus__Psychromonas	0	0	0	0	0	5.66379700951518e-05	0	0	0
72c74f1059097d2b64a082de1414f68d	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum	Genus__Marinifilum	6.15599285904828e-05	0	0	0	0	0	0	0	0
72e79143a89102a58ac0f11c21e8f7d3	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	uncultured_bacterium	0	0	0	0	0.000228891877199508	0	0	0	0
73313c9de8b8ada309c5bdeb021e92f8	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Family_XI	Gallicola	uncultured_bacterium	0	0	0	0	0	0	0	0.000492699095225298	0
738282673f0782ce8994345bc40b5fbe	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Family_Rhizobiaceae	Family_Rhizobiaceae	0	0	0	0	0	0.000509741730856366	0	0	0
739b229163398329f5374683e88f53f7	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	Bradymonadales	Bradymonadales	Genus__Bradymonadales	8.20799047873104e-05	0	0	0	0	0	0	0	0
760a3227819d3c6580294a275b58fc1d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Family_Rhodobacteraceae	Family_Rhodobacteraceae	0	0	0	0	0	0	0	0	0.000135226504394861
7612f70752457f99931fcb3e784961a2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium_Neorhizobium_Pararhizobium_Rhizobium	Genus__Allorhizobium_Neorhizobium_Pararhizobium_Rhizobium	0	0	0	0	0	0	0	0	0.000189317106152806
767130ef39ddd0e6de37c191b6ce9d8c	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	0	0	0	0.000142173356712952	0	0	0	0	0
767e0e4e144da793a2f297298aa53e28	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	Genus__Clostridium_sensu_stricto_1	0	0	0	0	0	0	6.46273158121499e-05	0	0
768f1cb7bdbca904bf9020aa39c4bedc	Bacteria	Firmicutes	Negativicutes	Veillonellales_Selenomonadales	Veillonellaceae	Megasphaera	Genus__Megasphaera	0.000533519381117518	0	0	0	0	0	0	0	0
773afa7c1e1b10bec3f576ada67d0098	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Peptostreptococcaceae	Peptostreptococcus	Genus__Peptostreptococcus	0.000656639238298484	0	0.00132059690980323	0	0	0	0.00148642826367945	0	0
774793b95b066f75c09510542d1fb452	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	Order_Rickettsiales	0	0	0	0	0	0	0.00036622145626885	0	0
77cc50076b4f88853f0618bd61c7ec3b	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Genus__Vibrio	0	0	0	0	0	0	0	8.95816536773269e-05	0
77ffc55d2fa58ac1db63e74e20fc565a	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas	Genus__Chthonomonas	0	0	0.000198089536470485	0	0	0	0	0	0
784373acbea60dbe71ba3eb4d14ea82e	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1_41	WCHB1_41	WCHB1_41	uncultured_rumen	0	0	0	0	0	0	0	0.000358326614709308	0
78643e65b25f20f8a69d1a7ddc04d226	Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	uncultured_bacterium	0	0	0	0	0	0	0	0.000111977067096659	0
78823a02663eb95d08aa6a316dcd0a9d	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Genus__Bacillus	0	0	0	0	0	0	0.0003015941404567	0	0
7892ccdd117519733dd72e073cb8519f	Bacteria	Firmicutes	Bacilli	Bacillales	Marinococcaceae	Marinococcaceae	Bacillaceae_bacterium	0	0	0	0	0.000286114846499385	0	0	0	0
794428351b5746be1977a93d9f6f8921	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas_rhizophila	0	0	0	0.000284346713425904	0	0	0	0	0
79574122221a0f2289198ecea37b4f9b	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Paenalcaligenes	Genus__Paenalcaligenes	0.000266759690558759	0.000220303137116673	0	0	0.000343337815799262	0	0	0	0
799b0c11ba6da8253485f16f42426149	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Family_Acidaminococcaceae	Family_Acidaminococcaceae	0	0.000704970038773352	0	0.000544997867399649	0.000343337815799262	0	0.000430848772081	0.000806234883095942	0.000865449628127113
7aa34c28be8bd9f9837f8ca53f584511	Bacteria	Firmicutes	Clostridia	Peptostreptococcales_Tissierellales	Anaerovoracaceae	Family_Anaerovoracaceae	Family_Anaerovoracaceae	0	0	6.60298454901616e-05	0	0	0	0	0	0
7b75ccd655266d630e2e63ea9683c682	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Wohlfahrtiimonadaceae	Ignatzschineria	Genus__Ignatzschineria	0	0	0	0	0.000143057423249692	0	0	0	0
7c86fd0c257276b95ffee6e4003609de	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Savagea	Savagea_faecisuis	0	0	0	0.000995213496990664	0	0	0	0	0.000622041920216362
7c932537c2a26a1168975fd7fa482022	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	uncultured_Lachnospiraceae	0	0	0.000286129330457367	0	0	0	0	0	0
